央视咪咕,#genre#
Astro欢喜台,http://api.mytv666.top/api/qwt.php?t=国外频道&id=Astro欢喜台
娱家台,http://api.mytv666.top/api/qwt.php?t=国外频道&id=娱家台
都会台,http://api.mytv666.top/api/qwt.php?t=国外频道&id=都会台
新时代1,http://api.mytv666.top/api/qwt.php?t=国外频道&id=新时代1
新时代2,http://api.mytv666.top/api/qwt.php?t=国外频道&id=新时代2
城市电视,http://api.mytv666.top/api/qwt.php?t=国外频道&id=城市电视
中旺电视,http://api.mytv666.top/api/qwt.php?t=国外频道&id=中旺电视
FashionBox,http://api.mytv666.top/api/qwt.php?t=国外频道&id=FashionBox
tvN,http://api.mytv666.top/api/qwt.php?t=国外频道&id=tvN
Kix,http://api.mytv666.top/api/qwt.php?t=国外频道&id=Kix
ROCK超级娱乐,http://api.mytv666.top/api/qwt.php?t=国外频道&id=ROCK超级娱乐
ROCK综艺娱乐,http://api.mytv666.top/api/qwt.php?t=国外频道&id=ROCK综艺娱乐
AXN,http://api.mytv666.top/api/qwt.php?t=国外频道&id=AXN
Animax,http://api.mytv666.top/api/qwt.php?t=国外频道&id=Animax
Thrill,http://api.mytv666.top/api/qwt.php?t=国外频道&id=Thrill
ZooMoo,http://api.mytv666.top/api/qwt.php?t=国外频道&id=ZooMoo
Nickelodeon,http://api.mytv666.top/api/qwt.php?t=国外频道&id=Nickelodeon
NickJr儿童频道,http://api.mytv666.top/api/qwt.php?t=国外频道&id=NickJr儿童频道
DreamWorks,http://api.mytv666.top/api/qwt.php?t=国外频道&id=DreamWorks
动物星球,http://api.mytv666.top/api/qwt.php?t=国外频道&id=动物星球
国家地理,http://api.mytv666.top/api/qwt.php?t=国外频道&id=国家地理
探索频道,http://api.mytv666.top/api/qwt.php?t=国外频道&id=探索频道
Arirang,http://api.mytv666.top/api/qwt.php?t=国外频道&id=Arirang
KBS1,http://api.mytv666.top/api/qwt.php?t=国外频道&id=KBS1
KBS2,http://api.mytv666.top/api/qwt.php?t=国外频道&id=KBS2
KBSDrama,http://api.mytv666.top/api/qwt.php?t=国外频道&id=KBSDrama
History,http://api.mytv666.top/api/qwt.php?t=国外频道&id=History
SBS,http://api.mytv666.top/api/qwt.php?t=国外频道&id=SBS
SBSBiz,http://api.mytv666.top/api/qwt.php?t=国外频道&id=SBSBiz
JTBC,http://api.mytv666.top/api/qwt.php?t=国外频道&id=JTBC
EBS,http://api.mytv666.top/api/qwt.php?t=国外频道&id=EBS
YTN,http://api.mytv666.top/api/qwt.php?t=国外频道&id=YTN
Mnet,http://api.mytv666.top/api/qwt.php?t=国外频道&id=Mnet
OCN,http://api.mytv666.top/api/qwt.php?t=国外频道&id=OCN
InetTV,http://api.mytv666.top/api/qwt.php?t=国外频道&id=InetTV
MBC,http://api.mytv666.top/api/qwt.php?t=国外频道&id=MBC
MBN,http://api.mytv666.top/api/qwt.php?t=国外频道&id=MBN
Tooniverse,http://api.mytv666.top/api/qwt.php?t=国外频道&id=Tooniverse
SPOTV,http://api.mytv666.top/api/qwt.php?t=国外频道&id=SPOTV
JTBCGOLF,http://api.mytv666.top/api/qwt.php?t=国外频道&id=JTBCGOLF

卫视频道,#genre#
湖北卫视,http://101.43.145.141:12002/itv/6000000001000015436.m3u8?cdn=wasusyt
湖北卫视,http://101.43.145.141:12002/itv/1000000005000265023.m3u8?cdn=ystenlive
湖北卫视,http://101.43.145.141:12002/itv/1000000001000024621.m3u8?cdn=ystenlive
湖南卫视,http://101.43.145.141:12002/itv/6000000001000018044.m3u8?cdn=wasusyt
湖南卫视,http://101.43.145.141:12002/itv/1000000005000265024.m3u8?cdn=ystenlive
湖南卫视,http://101.43.145.141:12002/itv/5000000004000006692.m3u8?cdn=bestzb
江苏卫视,http://101.43.145.141:12002/itv/6000000001000014861.m3u8?cdn=wasusyt
江苏卫视,http://101.43.145.141:12002/itv/1000000005000265030.m3u8?cdn=ystenlive
江西卫视,http://101.43.145.141:12002/migu/783847495.m3u8?migutoken=559f2517a7c40a01b0fcac08f3e455fb3ee80384beba3a69290c2f534cfbd69954c9a4a1349f4dada094f061b8f7c213a567a77a5a87274cfd6c7635da8d0b4e1a31df085798c87b737a1e4a
江西卫视,http://101.43.145.141:12002/itv/1000000006000268001.m3u8?cdn=ystenlive
山东卫视,http://101.43.145.141:12002/itv/1000000005000265019.m3u8?cdn=ystenlive
山东卫视,http://101.43.145.141:12002/itv/1000000001000016568.m3u8?cdn=ystenlive
上海东方卫视,http://101.43.145.141:12002/itv/1000000005000265018.m3u8?cdn=ystenlive
广东卫视,http://101.43.145.141:12002/migu/608831231.m3u8?migutoken=a7ff04e34b020e7b7c44d8fdd9c4f3d9edc43328cbd595a5ee70bbdd9c6f559c17defe29cdaca5e96b3a9e99ff7472376f91f0cb77e65faf93c5734498f991bfd2092c4de4d00ef78b5dae11
广东卫视,http://101.43.145.141:12002/itv/6000000001000031076.m3u8?cdn=wasusyt
河南卫视,http://101.43.145.141:12002/itv/5000000011000031119.m3u8?cdn=bestzb
陕西卫视,http://101.43.145.141:12002/migu/738910838.m3u8?migutoken=308b5193fc6de045883f8bf37e18eca4dc9cc9d67bb77b20a986e270c16a6773d684bf5bf2a17add72eb532164595034d93739f50e93c9c7b05cb83171401e38b276f4e6659d530f955b6933
吉林卫视,http://101.43.145.141:12002/itv/5000000011000031117.m3u8?cdn=bestzb
东南卫视,http://101.43.145.141:12002/migu/849116810.m3u8?migutoken=493c25074e789af9ea585564bc6247071fd0034397826d218d7e54b5583191a257269d01cb9139a605ad2610441dcc58ad46c310273d7cfe0245fbd7eb0276ef82fec79d40f5aacd8d9cbc47
海南卫视,http://101.43.145.141:12002/migu/947472502.m3u8?migutoken=4950d7078d00246ab4e35789edbd80cc585a129c1309e6d45a1ec31034e4b1c72305d73dbe238c47ee50db8fead14b7c692ab1c10a1e26dd25d5c0a4ebb873ee4768926dc95dcf7ac6af263e
安徽卫视,http://101.43.145.141:12002/itv/1000000001000030159.m3u8?cdn=ystenlive
安徽卫视,http://101.43.145.141:12002/itv/6000000001000009954.m3u8?cdn=wasusyt
广西卫视,http://101.43.145.141:12002/itv/5000000011000031118.m3u8?cdn=bestzb
贵州卫视,http://101.43.145.141:12002/itv/5000000004000025843.m3u8?cdn=bestzb
河北卫视,http://101.43.145.141:12002/itv/5000000006000040016.m3u8?cdn=bestzb
黑龙江卫视,http://101.43.145.141:12002/itv/1000000001000001925.m3u8?cdn=ystenlive
黑龙江卫视,http://101.43.145.141:12002/itv/6000000001000016510.m3u8?cdn=wasusyt
天津卫视,http://101.43.145.141:12002/itv/1000000005000265026.m3u8?cdn=ystenlive
浙江卫视,http://101.43.145.141:12002/itv/5000000004000007275.m3u8?cdn=bestzb
浙江卫视,http://101.43.145.141:12002/itv/1000000005000265031.m3u8?cdn=ystenlive
重庆卫视,http://101.43.145.141:12002/itv/1000000005000265017.m3u8?cdn=ystenlive
东方卫视,http://omnix.cn:4000/udp/225.1.8.45:8032#http://111.61.236.247:9081/hls/40/index.m3u8#http://goo.bkpcp.top/mg/dfws#http://z.b.bkpcp.top/m.php?id=dfws#http://183.66.15.146:60901/tsfile/live/0107_1.m3u8#http://58.221.214.82:9901/tsfile/live/0107_1.m3u8#http://223.241.247.214:9901/tsfile/live/1005_1.m3u8#http://223.241.247.214:9901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0#http://113.140.86.162:8009/hls/31/index.m3u8#http://58.220.219.14:9901/tsfile/live/0107_1.m3u8#http://110.80.17.38:9901/tsfile/live/0107_2.m3u8#http://218.89.240.144:59901/tsfile/live/0107_1.m3u8#http://220.164.192.48:50085/tsfile/live/0122_1.m3u8#http://222.169.85.8:9901/tsfile/live/0018_1.m3u8#http://218.3.138.25:1111/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0#http://218.3.138.25:1111/tsfile/live/1020_1.m3u8#http://218.89.240.144:59901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0#http://113.25.252.226:9901/tsfile/live/0107_1.m3u8#http://114.252.238.87:8000/udp/239.3.1.136:8032#http://60.7.56.33:4000/udp/239.253.92.89:8019#http://60.7.56.33:4000/rtp/239.253.92.89:8019#http://119.36.148.115:59901/tsfile/live/0107_1.m3u8#http://123.138.22.30:9901/tsfile/live/0107_1.m3u8#http://123.138.22.30:9901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0#http://124.116.183.146:9901/tsfile/live/0107_1.m3u8
湖北卫视,http://www.745612.xyz:7788/rtp/235.254.198.72:1564#http://goo.bkpcp.top/mg/hubws#http://z.b.bkpcp.top/m.php?id=hubws#http://150.158.112.123/公众号~玉玉软件库/mg.php?id=hubws#http://183.66.15.146:60901/tsfile/live/0132_1.m3u8#http://58.221.214.82:9901/tsfile/live/0132_1.m3u8#http://223.241.247.214:9901/tsfile/live/0132_1.m3u8#http://223.241.247.214:9901/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0#http://113.57.111.4:1111/tsfile/live/1015_1.m3u8#http://58.19.43.46:9901/tsfile/live/1044_1.m3u8#http://123.138.22.30:9901/tsfile/live/0132_1.m3u8#http://61.136.67.238:50085/tsfile/live/0132_1.m3u8#http://124.128.73.58:9901/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0#http://183.3.134.56:9901/tsfile/live/0132_1.m3u8?key=tvbox6_com&playlive=1&authid=0#http://183.3.134.56:9901/tsfile/live/0132_1.m3u8#http://118.122.189.74:9901/tsfile/live/0132_1.m3u8#http://218.89.240.144:59901/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0#http://113.25.252.226:9901/tsfile/live/0132_1.m3u8#http://124.116.183.146:9901/tsfile/live/0132_1.m3u8#http://60.2.190.206:4000/udp/239.253.92.210:6567#http://60.2.190.206:4000/rtp/239.253.92.210:6567#http://221.2.148.205:8154/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0#http://221.2.148.205:8154/tsfile/live/0132_1.m3u8#http://58.220.219.14:9901/tsfile/live/0132_1.m3u8#http://123.138.22.30:9901/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0#http://60.7.56.33:4000/udp/239.253.92.210:6567#http://124.128.73.58:9901/tsfile/live/0132_1.m3u8?key=txiptv#http://60.7.56.33:4000/rtp/239.253.92.210:6567#http://nas.hssvm.com:8888/udp/225.1.1.147:5002#http://119.36.148.115:59901/tsfile/live/0132_1.m3u8
湖南卫视,http://111.61.236.247:9081/hls/24/index.m3u8#http://58.221.214.82:9901/tsfile/live/0128_1.m3u8#http://antvlive.ab5c6921.cdnviet.com/antv/playlist.m3u8#http://223.241.247.214:9901/tsfile/live/1009_1.m3u8#http://113.57.111.4:1111/tsfile/live/1016_1.m3u8#http://58.220.219.14:9901/tsfile/live/0128_1.m3u8#http://218.3.138.25:1111/tsfile/live/1018_1.m3u8#http://116.9.204.242:9901/tsfile/live/0128_1.m3u8#http://218.89.240.144:59901/tsfile/live/0128_1.m3u8#http://123.138.22.30:9901/tsfile/live/0128_1.m3u8#http://222.169.85.8:9901/tsfile/live/0128_1.m3u8#http://61.136.67.238:50085/tsfile/live/0128_1.m3u8#http://218.3.138.25:1111/tsfile/live/1018_1.m3u8?key=txiptv&playlive=1&authid=0#http://113.25.252.226:9901/tsfile/live/0128_1.m3u8#http://221.2.148.205:8154/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0#http://124.128.73.58:9901/tsfile/live/0128_1.m3u8#http://60.2.190.206:4000/rtp/239.253.92.84:8015#http://60.7.56.33:4000/udp/239.253.92.84:8015#http://58.220.219.14:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0#http://124.128.73.58:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://111.61.236.247:9081/hls/27/index.m3u8#http://58.221.214.82:9901/tsfile/live/0130_1.m3u8#http://183.66.15.146:60901/tsfile/live/0130_1.m3u8#http://223.241.247.214:85//tsfile/live/0019_1.m3u8?key=txiptv&playlive=1&authid=0#http://183.3.134.56:9901/tsfile/live/0130_1.m3u8#http://61.156.228.12:8154/tsfile/live/0130_1.m3u8#http://218.89.240.144:59901/tsfile/live/0130_1.m3u8#http://123.138.22.30:9901/tsfile/live/0130_1.m3u8#http://58.220.219.14:9901/tsfile/live/0130_1.m3u8#http://222.169.85.8:9901/tsfile/live/0130_1.m3u8#http://124.128.73.58:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0#http://218.89.240.144:59901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0#http://118.122.189.74:9901/tsfile/live/0130_1.m3u8#http://220.164.192.48:50085/tsfile/live/0126_1.m3u8?key=txiptv&playlive=0&authid=0#http://113.25.252.226:9901/tsfile/live/0130_1.m3u8#http://221.2.148.205:8154/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0#http://123.138.22.30:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0#http://123.132.233.194:352/tsfile/live/0130_1.m3u8#http://60.2.190.206:4000/udp/239.253.92.209:6566#http://124.128.73.58:9901/tsfile/live/0130_1.m3u8#http://60.7.56.33:4000/udp/239.253.92.209:6566#http://nas.hssvm.com:8888/udp/225.1.1.127:5002#http://124.116.183.146:9901/tsfile/live/0130_1.m3u8#http://220.164.192.48:50085/tsfile/live/0126_1.m3u8#http://221.2.148.205:8154/tsfile/live/0130_1.m3u8
北京卫视,http://111.61.236.247:9081/hls/28/index.m3u8#http://39.164.160.249:9901/tsfile/live/0122_1.m3u8#http://223.241.247.214:9901/tsfile/live/1004_1.m3u8#http://223.241.247.214:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0#http://113.57.111.4:1111/tsfile/live/1017_1.m3u8#http://58.220.219.14:9901/tsfile/live/0122_1.m3u8#http://58.221.214.82:9901/tsfile/live/0122_1.m3u8#http://116.9.204.242:9901/tsfile/live/0122_1.m3u8#http://218.3.138.25:1111/tsfile/live/1021_1.m3u8#http://123.138.22.30:9901/tsfile/live/0122_1.m3u8#http://222.169.85.8:9901/tsfile/live/0017_1.m3u8#http://58.220.219.14:9901/tsfile/live/0122_1.m3u8?key=txiptv#http://114.252.238.87:8000/udp/239.3.1.241:8000#http://124.116.183.146:9901/tsfile/live/0122_1.m3u8#http://221.2.148.205:8154/tsfile/live/0122_1.m3u8#http://60.7.56.33:4000/udp/239.253.92.87:8014#http://60.2.190.206:4000/udp/239.253.92.87:8014#http://nas.hssvm.com:8888/udp/225.1.1.113:5002#http://123.138.22.30:9901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0#http://113.25.252.226:9901/tsfile/live/0122_1.m3u8
天津卫视,http://111.61.236.247:9081/hls/29/index.m3u8#http://113.140.86.162:8009/hls/44/index.m3u8#http://112.46.85.60:8009/hls/44/index.m3u8#http://58.220.219.14:9901/tsfile/live/0135_1.m3u8#http://222.169.85.8:9901/tsfile/live/0135_1.m3u8#http://61.136.67.238:50085/tsfile/live/0135_1.m3u8#http://115.149.139.141:10001/tsfile/live/1036_1.m3u8#http://115.149.139.141:10001/tsfile/live/1036_1.m3u8?blog.ntnas.top#http://118.122.189.74:9901/tsfile/live/0135_1.m3u8#http://113.25.252.226:9901/tsfile/live/0135_1.m3u8#http://58.220.219.14:9901/tsfile/live/0135_1.m3u8?key=txiptv#http://221.2.148.205:8154/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0#http://123.138.22.30:9901/tsfile/live/0135_1.m3u8#http://60.2.190.206:4000/udp/239.253.92.91:8021#http://124.116.183.146:9901/tsfile/live/0135_1.m3u8
山东卫视,http://111.61.236.247:9081/hls/31/index.m3u8#http://150.158.112.123/公众号~玉玉软件库/mg.php?id=sdws#http://183.66.15.146:60901/tsfile/live/0131_1.m3u8#http://223.241.247.214:9901/tsfile/live/0131_1.m3u8#http://223.241.247.214:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0#http://113.25.252.226:9901/tsfile/live/0131_1.m3u8#http://123.138.22.30:9901/tsfile/live/0131_1.m3u8#http://222.169.85.8:9901/tsfile/live/0131_1.m3u8#http://60.2.190.206:4000/udp/239.253.92.207:8109#http://60.7.56.33:4000/rtp/239.253.92.207:8109#http://60.7.56.33:4000/udp/239.253.92.207:8109#http://58.220.219.14:9901/tsfile/live/0131_1.m3u8#http://221.2.148.205:8154/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://111.61.236.247:9081/hls/37/index.m3u8#http://150.158.112.123/公众号~玉玉软件库/mg.php?id=gzws#http://183.66.15.146:60901/tsfile/live/0120_1.m3u8#http://58.221.214.82:9901/tsfile/live/0120_1.m3u8#http://39.164.160.249:9901/tsfile/live/0120_1.m3u8#http://223.241.247.214:9901/tsfile/live/0120_1.m3u8#http://223.241.247.214:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0#http://113.57.111.4:1111/tsfile/live/1029_1.m3u8#http://111.14.181.15:9901/tsfile/live/0120_1.m3u8#http://58.220.219.14:9901/tsfile/live/0120_1.m3u8#http://124.128.73.58:9901/tsfile/live/0120_1.m3u8#http://222.169.85.8:9901/tsfile/live/0120_1.m3u8#http://118.122.189.74:9901/tsfile/live/0120_1.m3u8#http://114.252.238.87:8000/udp/239.3.1.149:8076#http://123.138.22.30:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0#http://123.132.233.194:352/tsfile/live/0120_1.m3u8#http://113.25.252.226:9901/tsfile/live/0120_1.m3u8#http://58.220.219.14:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0#http://123.138.22.30:9901/tsfile/live/0120_1.m3u8#http://60.2.190.206:4000/rtp/239.253.92.105:6055#http://124.128.73.58:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0#http://60.2.190.206:4000/udp/239.253.92.105:6055#http://nas.hssvm.com:8888/udp/225.1.2.28:5002#http://60.7.56.33:4000/udp/239.253.92.105:6055#https://stream1.freetv.fun/gui-zhou-wei-shi-gao-qing-3.ctv
重庆卫视,http://111.61.236.247:9081/hls/41/index.m3u8#http://150.158.112.123/公众号~玉玉软件库/mg.php?id=cqws#http://183.66.15.146:60901/tsfile/live/0018_1.m3u8#http://223.241.247.214:9901/tsfile/live/1007_1.m3u8#http://223.241.247.214:9901/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0#http://113.57.111.4:1111/tsfile/live/1030_1.m3u8#http://124.128.73.58:9901/tsfile/live/0142_1.m3u8#http://218.89.240.144:59901/tsfile/live/0142_1.m3u8#http://220.164.192.48:50085/tsfile/live/0131_1.m3u8#http://110.80.17.38:9901/tsfile/live/0142_1.m3u8#http://222.169.85.8:9901/tsfile/live/0142_1.m3u8#http://125.89.163.44:8888/udp/239.77.1.162:5146#http://218.89.240.144:59901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0#http://60.2.190.206:4000/rtp/239.253.92.10:6053#http://221.2.148.205:8154/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0#http://124.128.73.58:9901/tsfile/live/0142_1.m3u8?key=txiptv#http://221.2.148.205:8154/tsfile/live/0142_1.m3u8#http://nas.hssvm.com:8888/udp/225.1.1.155:5002#http://123.138.22.30:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0#http://124.116.183.146:9901/tsfile/live/0142_1.m3u8#http://123.138.22.30:9901/tsfile/live/0142_1.m3u8#http://58.220.219.14:9901/tsfile/live/0142_1.m3u8
东南卫视,http://111.61.236.247:9081/hls/42/index.m3u8#http://58.221.214.82:9901/tsfile/live/0137_1.m3u8#http://183.66.15.146:60901/tsfile/live/0137_1.m3u8#http://223.241.247.214:9901/tsfile/live/0137_1.m3u8#http://223.241.247.214:9901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0#http://113.25.252.226:9901/tsfile/live/0137_1.m3u8#http://218.89.240.144:59901/tsfile/live/0137_1.m3u8#http://124.128.73.58:9901/tsfile/live/0137_1.m3u8#http://220.164.192.48:50085/tsfile/live/0120_1.m3u8#http://218.13.170.98:9901/tsfile/live/1015_1.m3u8#http://222.134.245.16:9901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0#http://218.89.240.144:59901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0#http://58.220.219.14:9901/tsfile/live/0137_1.m3u8#http://114.252.238.87:8000/udp/239.3.1.156:8148#http://221.2.148.205:8154/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0#http://60.7.56.33:4000/rtp/239.253.92.201:6146#http://60.7.56.33:4000/udp/239.253.92.201:6146#http://60.2.190.206:4000/udp/239.253.92.201:6146#https://stream1.freetv.fun/dong-nan-wei-shi-gao-qing-7.ctv#http://123.138.22.30:9901/tsfile/live/0137_1.m3u8#http://220.164.192.48:50085/tsfile/live/0120_1.m3u8?key=txiptv&playlive=0&authid=0
广西卫视,http://111.61.236.247:9081/hls/44/index.m3u8#http://150.158.112.123/公众号~玉玉软件库/mg.php?id=gxws#http://58.221.214.82:9901/tsfile/live/0113_1.m3u8#http://36.32.174.67:60080/newlive/live/hls/38/live.m3u8#http://58.19.43.46:9901/tsfile/live/1004_1.m3u8#http://223.241.247.214:9901/tsfile/live/0113_1.m3u8#http://223.241.247.214:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0#http://61.136.67.238:50085/tsfile/live/0113_1.m3u8#http://58.220.219.14:9901/tsfile/live/0113_1.m3u8#http://123.138.22.30:9901/tsfile/live/0113_1.m3u8#http://222.169.85.8:9901/tsfile/live/0113_1.m3u8#http://115.149.139.141:10001/tsfile/live/1037_1.m3u8?blog.ntnas.top#http://116.9.204.242:9901/tsfile/live/0113_1.m3u8?key=txiptv#http://114.252.238.87:8000/udp/239.3.1.39:8300#http://58.220.219.14:9901/tsfile/live/0113_1.m3u8?key=txiptv#http://60.7.56.33:4000/rtp/239.253.92.76:8043#http://nas.hssvm.com:8888/udp/225.1.2.81:5002#http://60.2.190.206:4000/udp/239.253.92.76:8043#http://60.2.190.206:4000/rtp/239.253.92.76:8043#http://113.25.252.226:9901/tsfile/live/0113_1.m3u8
陕西卫视,http://111.61.236.247:9081/hls/46/index.m3u8#http://goo.bkpcp.top/mg/sxws#http://z.b.bkpcp.top/m.php?id=sxws#http://150.158.112.123/公众号~玉玉软件库/mg.php?id=sxws#http://218.89.240.144:59901/tsfile/live/0136_1.m3u8#http://39.164.160.249:9901/tsfile/live/0136_1.m3u8#http://223.241.247.214:9901/tsfile/live/0136_1.m3u8#http://120.238.94.10:9901/tsfile/live/1070_1.m3u8#http://222.169.85.8:9901/tsfile/live/0136_1.m3u8#http://58.19.43.46:9901/tsfile/live/1013_1.m3u8#http://58.220.219.14:9901/tsfile/live/0120_7.m3u8#http://61.156.228.12:8154/tsfile/live/0136_1.m3u8#http://218.13.170.98:9901/tsfile/live/0136_1.m3u8#http://113.25.252.226:9901/tsfile/live/0136_1.m3u8#http://110.80.17.38:9901/tsfile/live/0136_1.m3u8#http://114.252.238.87:8000/udp/239.3.1.41:8140#http://221.2.148.205:8154/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0#http://221.2.148.205:8154/tsfile/live/0136_1.m3u8#http://58.220.219.14:9901/tsfile/live/0120_7.m3u8?key=txiptv#http://113.57.20.158:9901/tsfile/live/1013_1.m3u8#http://124.116.183.146:9901/tsfile/live/0136_1.m3u8
青海卫视,http://111.61.236.247:9081/hls/49/index.m3u8#http://goo.bkpcp.top/mg/qhws#http://z.b.bkpcp.top/m.php?id=qhws#http://150.158.112.123/公众号~玉玉软件库/mg.php?id=qhws#http://stream.qhbtv.com/qhws/sd/live.m3u8#http://58.221.214.82:9901/tsfile/live/0018_1.m3u8#http://183.66.15.146:60901/tsfile/live/0140_1.m3u8#http://58.19.43.46:9901/tsfile/live/1014_1.m3u8#http://61.157.139.15:9901/tsfile/live/2402_1.m3u8#http://120.238.94.10:9901/tsfile/live/1073_1.m3u8#http://101.19.84.8:9901/tsfile/live/0140_2.m3u8#http://220.164.192.48:50085/tsfile/live/0140_1.m3u8#http://118.122.189.74:9901/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0#http://118.122.189.74:9901/tsfile/live/0140_1.m3u8#http://nas.hssvm.com:8888/udp/225.1.1.54:5002#http://123.138.22.30:9901/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0#http://123.138.22.30:9901/tsfile/live/0140_1.m3u8#http://221.2.148.205:8154/tsfile/live/0140_1.m3u8
旅游卫视,http://111.61.236.247:9081/hls/50/index.m3u8
吉林卫视,http://goo.bkpcp.top/mg/jlws#http://z.b.bkpcp.top/m.php?id=jlws#http://150.158.112.123/公众号~玉玉软件库/mg.php?id=jlws#http://58.221.214.82:9901/tsfile/live/0116_1.m3u8#http://111.61.236.247:9081/hls/45/index.m3u8#http://113.25.252.226:9901/tsfile/live/0116_1.m3u8#http://222.134.245.16:9901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0#http://61.136.67.238:50085/tsfile/live/0116_1.m3u8#http://58.19.43.46:9901/tsfile/live/1007_1.m3u8#http://221.2.148.205:8154/tsfile/live/0116_1.m3u8#http://119.36.148.115:59901/tsfile/live/0116_1.m3u8#http://nas.hssvm.com:8888/udp/225.1.2.26:5002#http://123.138.22.30:9901/tsfile/live/0116_1.m3u8#http://114.252.238.87:8000/udp/239.3.1.240:8172
江西卫视,http://goo.bkpcp.top/mg/jxws#http://z.b.bkpcp.top/m.php?id=jxws#http://150.158.112.123/公众号~玉玉软件库/mg.php?id=jxws#http://58.17.48.228:808/hls/17/index.m3u8#http://58.221.214.82:9901/tsfile/live/0138_1.m3u8#http://39.164.160.249:9901/tsfile/live/0138_1.m3u8#http://223.241.247.214:9901/tsfile/live/0138_1.m3u8#http://223.241.247.214:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0#http://222.169.85.8:9901/tsfile/live/0138_1.m3u8#http://218.13.170.98:9901/tsfile/live/1017_1.m3u8#http://113.25.252.226:9901/tsfile/live/0138_1.m3u8#http://58.220.219.14:9901/tsfile/live/0138_1.m3u8#http://nas.hssvm.com:8888/udp/225.1.2.29:5002#http://60.7.56.33:4000/rtp/239.253.92.19:6145#http://123.138.22.30:9901/tsfile/live/0138_1.m3u8#http://123.138.22.30:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0
